"TimeGenerated [Local Time]","ContainerImage_s","ContainerName_s","RevisionName_s","Log_s"
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔍 NODE_ENV: production"
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔧 DB config: connect timeout=60000ms, query timeout=15000ms, max retries per method=1"
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔌 Attempting connection via DATABASE_URL..."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔌 Trying database connection via DATABASE_URL (attempt 1/1)"
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔧 Using Supabase Transaction Pooler (port 6543) - attempting DNS resolution"
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔧 Resolving aws-1-us-east-1.pooler.supabase.com via dns.lookup (pooler)..."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","[GKG] Registering GKG sync processors..."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","No logging configuration. Using default config"
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","Langfuse secret key was not passed to constructor or not set as 'LANGFUSE_SECRET_KEY' environment variable. No observability data will be sent to Langfuse."
"3/29/2026, 8:05:10.977 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","Couldn't find tsconfig.json. tsconfig-paths will be skipped"
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","📊 OpenTelemetry OTLP tracing is disabled (native Langfuse SDK tracing remains available)"
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":40,""time"":1774807592104,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""[INFLUXDB] Disabled - missing INFLUXDB_TOKEN or INFLUXDB_DATABASE""}"
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","Langfuse secret key was not passed to constructor or not set as 'LANGFUSE_SECRET_KEY' environment variable. No observability data will be sent to Langfuse."
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔍 DATABASE_URL check: Found (postgresql://postgres.[YOUR-PR...)"
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔍 NODE_ENV: production"
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔧 DB config: connect timeout=60000ms, query timeout=15000ms, max retries per method=1"
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔌 Attempting connection via DATABASE_URL..."
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔌 Trying database connection via DATABASE_URL (attempt 1/1)"
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔧 Using Supabase Transaction Pooler (port 6543) - attempting DNS resolution"
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","🔧 Resolving aws-1-us-east-1.pooler.supabase.com via dns.lookup (pooler)..."
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","[GKG] Registering GKG sync processors..."
"3/29/2026, 8:06:33.004 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","No logging configuration. Using default config"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","Langfuse secret key was not passed to constructor or not set as 'LANGFUSE_SECRET_KEY' environment variable. No observability data will be sent to Langfuse."
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":30,""time"":1774807592106,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":40,""time"":1774807592194,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""MONGODB_URI not set. MongoVectorStore will not function until initialized with valid URI.""}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":40,""time"":1774807592268,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""Pinecone API key not configured""}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":30,""time"":1774807592268,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""Pinecone service initialized without API key (waiting for dynamic config or ENV)""}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":30,""time"":1774807592299,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""[REDIS] Attempting connection via Primary/Local: redis://localhost:6379""}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":40,""time"":1774807592319,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""[EMAIL] SMTP configuration not found, email notifications disabled""}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":30,""time"":1774807592406,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""[QUEUE] Registered ai-generate processor on aiQueue (Rabbit) with worker ID: worker-1-1774807592405""}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":30,""time"":1774807592761,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":30,""time"":1774807592937,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","{""level"":30,""time"":1774807592958,""pid"":1,""hostname"":""adpa-backend--0000001-7f648df56-85plh"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","node:internal/modules/cjs/loader:1210"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","  throw err;"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","  ^"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001",
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","Error: Cannot find module 'next/headers'"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","Require stack:"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","- /app/server/dist/lib/morphic/utils/url.js"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","- /app/server/dist/lib/morphic/tools/search.js"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","- /app/server/dist/lib/morphic/agents/researcher.js"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","- /app/server/dist/lib/morphic/streaming/create-chat-stream-response.js"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","- /app/server/dist/server/src/modules/morphic/MorphicController.js"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","- /app/server/dist/server/src/modules/morphic/routes.js"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","- /app/server/dist/server/src/server.js"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module._resolveFilename (node:internal/modules/cjs/loader:1207:15)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module._load (node:internal/modules/cjs/loader:1038:27)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module.require (node:internal/modules/cjs/loader:1289:19)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at require (node:internal/modules/helpers:182:18)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Object.<anonymous> (/app/server/dist/lib/morphic/utils/url.js:6:19)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module._compile (node:internal/modules/cjs/loader:1521:14)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module._extensions..js (node:internal/modules/cjs/loader:1623:10)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module.load (node:internal/modules/cjs/loader:1266:32)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module._load (node:internal/modules/cjs/loader:1091:12)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module.require (node:internal/modules/cjs/loader:1289:19)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at require (node:internal/modules/helpers:182:18)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Object.<anonymous> (/app/server/dist/lib/morphic/tools/search.js:9:15)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module._compile (node:internal/modules/cjs/loader:1521:14)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module._extensions..js (node:internal/modules/cjs/loader:1623:10)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module.load (node:internal/modules/cjs/loader:1266:32)"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    at Module._load (node:internal/modules/cjs/loader:1091:12) {"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","  code: 'MODULE_NOT_FOUND',"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","  requireStack: ["
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    '/app/server/dist/lib/morphic/utils/url.js',"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    '/app/server/dist/lib/morphic/tools/search.js',"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    '/app/server/dist/lib/morphic/agents/researcher.js',"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    '/app/server/dist/lib/morphic/streaming/create-chat-stream-response.js',"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    '/app/server/dist/server/src/modules/morphic/MorphicController.js',"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    '/app/server/dist/server/src/modules/morphic/routes.js',"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","    '/app/server/dist/server/src/server.js'"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","  ]"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","}"
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001",
"3/29/2026, 8:06:33.955 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--0000001","Node.js v20.20.2"
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","🔍 DATABASE_URL check: Found (postgresql://postgres.[YOUR-PR...)"
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","🔍 NODE_ENV: production"
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","🔧 DB config: connect timeout=60000ms, query timeout=15000ms, max retries per method=1"
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","🔌 Attempting connection via DATABASE_URL..."
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","🔌 Trying database connection via DATABASE_URL (attempt 1/1)"
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","🔧 Using Supabase Transaction Pooler (port 6543) - attempting DNS resolution"
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","🔧 Resolving aws-1-us-east-1.pooler.supabase.com via dns.lookup (pooler)..."
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:29:07.506 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","⏳ Database connection already in progress, waiting..."
